speed,driver_fatigue,traffic_density,visibility,brake_events,hour,road_type,weather,accident_risk
47.825799504882994,7.087656323456546,0.6113055170553867,602.5308928297309,4,16,highway,clear,1
42.51308873816453,2.4894352479687276,0.17853290453971482,605.4354335344927,2,8,rural,clear,0
61.07345576019993,3.244382286350662,0.3761473100104902,475.73365529560414,4,7,rural,rain,0
49.90974951638251,3.3421533726011465,0.46783801312471496,525.8973286812261,6,16,rural,rain,0
52.348777860498174,0.257424097472162,0.41938983796838936,553.8302064192579,6,9,rural,clear,0
51.628812686674124,3.410478728306235,0.1782748083220408,761.9692122238854,2,6,city,clear,0
56.73473857485325,8.033045735180336,0.9244300917842623,570.3141197871629,2,10,highway,clear,1
46.81021558703707,8.972984957497385,0.7623187616939758,764.9403481572194,0,10,highway,clear,1
32.03168052044153,5.182183156359274,0.48135583210785227,717.1625967109311,3,16,rural,fog,0
48.996879517526416,4.555016952192203,0.6800610283068366,714.3061393801484,1,5,rural,clear,0
38.48643106208171,0.30824618699370254,0.8972826721355218,877.5691940691947,5,16,rural,clear,0
39.713833182502434,8.792043375853826,0.13617414236157122,376.1218240508181,5,14,city,clear,1
50.863640187550935,0.1301021342587272,0.2503730507069777,505.36337873857724,3,13,city,clear,0
57.38283071433636,9.447500802102118,0.542701247256645,952.6597600599139,2,5,rural,clear,1
45.21271576736061,4.892162486880906,0.7990103713523586,548.5366998821465,3,10,highway,rain,0
48.088330125989636,3.419344935747266,0.03625489544152738,50.0,4,11,city,clear,0
62.02214944635238,9.242184348426601,0.9840181501963605,559.4063313704229,2,12,highway,clear,1
47.407531794885685,0.24390993110096737,0.45490660288239715,626.9879060326499,3,6,city,rain,0
71.01683114180395,5.814248948690871,0.359231140621723,76.57737651375783,2,15,rural,rain,1
50.65509645631544,5.489325244993376,0.29272443783977187,866.7871279775896,2,12,rural,clear,0
27.392372408441823,2.1932040121138208,0.17435670765087163,457.2575072268796,1,15,highway,clear,0
52.53341621104533,4.288874313502106,0.7915739089300279,665.7126230375031,1,14,rural,rain,0
48.81158384882778,6.522640059437702,0.9554141647460965,554.8036909311876,5,6,highway,clear,1
57.897527540827454,7.271311968819275,0.4136447548453982,342.3297161591917,2,6,rural,clear,1
51.73181351269958,0.007168587065797816,0.9524206947534563,385.898373072916,5,13,rural,clear,0
43.615440160162265,9.368534300910152,0.8237976154350342,412.9834327144906,2,11,highway,clear,1
32.757017637106344,1.645253723928124,0.4810511274763183,817.1343818367276,1,12,rural,clear,0
42.90976742713975,2.335804342223592,0.6740261791261327,570.4923623799697,5,5,city,rain,0
36.494795457907,2.6347344569384825,0.43498417917046295,495.62689668965066,4,14,rural,rain,0
39.19476550195277,0.3782013655203531,0.5587234082125524,413.07821748195374,3,10,highway,clear,0
50.8857840442061,1.2305212359032491,0.05804633701850381,839.2300443052253,1,5,rural,clear,0
61.69904504351406,9.86349922944162,0.6962634753005331,892.8402545047174,6,9,city,clear,1
48.94671529822981,3.1521673737728606,0.05282464448413671,836.9487797413361,2,6,rural,rain,0
33.04116937964815,1.1530109033904934,0.8170849469196495,698.4874678308333,3,13,rural,rain,0
49.446026682201406,1.0699126117462332,0.8249469294605575,657.9660083741423,0,7,city,clear,0
56.966314866456514,7.194599676699719,0.2370772875562146,356.81243640481966,3,14,rural,rain,1
38.90217095680618,8.545686640326409,0.32366278103580026,550.8361746577885,4,11,rural,clear,1
43.65982833327082,2.5695229950846987,0.4813103785582933,463.2279593307127,4,6,highway,fog,0
45.14688194729197,0.2090951233523497,0.5966629069324815,234.89757820305806,4,14,highway,clear,0
37.151016869177596,2.2309001844535583,0.2873536617419967,811.4086838330732,0,8,highway,clear,0
51.48280433843859,0.5651569079675733,0.592486404631925,460.8340107215449,4,14,highway,clear,0
43.79051851392219,1.0339493663004151,0.29778707322929887,839.1883814870614,5,7,city,clear,0
49.195324439070276,4.315081198476424,0.05549072107106068,776.3492801520024,3,5,highway,rain,0
36.125078221978995,2.299183708616326,0.0025275498319089484,711.3435953266837,2,14,highway,clear,0
40.62541699676589,5.159458785254234,0.1011510579184286,722.5768143526368,3,10,rural,clear,0
52.22381357827771,2.5349375325719037,0.7922507001640182,476.9372235852585,5,9,city,rain,0
41.27166847908233,9.405373011029477,0.9614313123833371,971.570030258133,0,10,city,clear,0
62.269638512334055,9.059439679262645,0.42696619928121926,608.6250861906099,4,5,highway,rain,1
41.003638143853976,5.66806105010466,0.5126839534499428,660.3863370237408,1,15,rural,fog,0
47.24684725751886,3.5442399198738617,0.14684816907342613,470.1847332866722,6,12,city,clear,0
54.325908318730896,3.811468820347356,0.551031352680157,413.766947844608,3,8,city,rain,0
30.816342670669684,4.118522831444969,0.14465490200697684,695.4592017618846,4,11,highway,clear,0
27.39191188019224,7.27579322134944,0.6112143311988301,643.5026991877571,1,12,highway,fog,0
29.743436854299052,4.516389955188379,0.9332586675808539,442.12952681948457,4,7,highway,clear,0
57.62584103427182,8.567299465058975,0.1956985393030396,312.3146562449192,6,8,rural,fog,1
39.481418541075534,9.440947859303645,0.764563718057102,346.0153825344906,2,13,highway,clear,1
70.58199285668252,3.3594615337893385,0.023502422818324042,839.2267434182214,6,16,city,rain,1
39.357524013426115,5.606944813756801,0.375497241321621,477.3492370699857,4,13,city,clear,0
46.84551303197037,0.9505653683256443,0.11074850783050905,532.2182908648333,4,11,highway,clear,0
60.421099525678756,2.0046904776635897,0.35247544159569943,890.0680517518124,3,7,city,rain,0
65.06092888159122,4.134657667101601,0.1735369196388835,375.5698877027171,3,15,rural,rain,0
65.61503576636397,2.0620271590177888,0.3733049901228874,454.6010348565886,2,8,highway,fog,0
57.083662305931426,8.765604907887175,0.41752280610753034,446.2466342878614,3,11,city,clear,1
55.240625258114626,1.5828625605909807,0.3005911227809184,923.613696233208,3,17,city,fog,0
50.92526949201183,4.55660821553092,0.6566219494731291,998.6767001164828,3,10,highway,rain,0
52.78361076166638,6.056992404598756,0.9188520512589097,750.3126450804342,2,10,city,clear,0
39.488142836714665,6.918639081608444,0.40059537410527235,756.676944830848,2,15,city,clear,0
36.81801116577693,3.830693697265067,0.19234315647502143,483.92899942945377,5,8,highway,rain,0
44.96625542589048,8.690990687247286,0.27072275819598335,989.4656973808566,1,14,rural,fog,1
43.298153774750716,5.683191510779255,0.854000823496369,653.5392508717324,2,12,city,rain,0
40.46771950672725,4.395077804475518,0.5716397232701479,770.622052889948,6,13,rural,rain,0
51.963874474567156,0.6724063405203662,0.4550110323069573,578.8950122458092,4,14,rural,fog,0
54.553052085705104,4.6468946844516505,0.1496367215089267,546.3934825344779,1,11,rural,rain,0
45.884068862918475,8.207358408157303,0.44972730832378194,932.6084519192234,3,12,rural,fog,1
59.77530081055262,6.145410182213155,0.27849200335738666,707.9447359476615,3,14,rural,rain,0
33.58310885866495,8.321624537291184,0.9431631278533492,890.2750922140763,2,6,city,rain,0
43.06340540720282,4.940116705993056,0.8840701094157313,651.0656343490089,1,8,city,clear,0
37.831776793971954,1.1846170509448184,0.08390254182819801,430.32669271538185,4,7,rural,rain,0
26.3346338292694,0.1363984583588107,0.5166534892612429,483.3314134243024,5,10,highway,clear,0
44.17319314157301,3.032195467185912,0.22505834551467208,620.5930484929221,2,6,rural,clear,0
43.78252491616716,6.979904714977925,0.4107770895242906,474.69995679133467,1,11,highway,clear,0
60.13449743242131,7.902599039416938,0.8768479982514564,378.50771827446187,4,12,city,rain,1
51.30811684554777,2.9575283462032944,0.5275145198885448,840.2834063574049,3,8,highway,clear,0
34.758131756707954,4.956539208832471,0.33421529337075984,491.02598583529755,5,12,city,clear,0
63.54092566334188,4.211189044340816,0.20788835410499706,627.6385495582641,2,12,highway,clear,0
57.21033695525353,4.105227843514278,0.8003248594064892,659.226717977121,1,7,rural,rain,0
50.82097703468616,2.313487132001505,0.6245180153643471,482.36937493588624,2,5,city,clear,0
42.73515901150168,1.3637110502945837,0.4680654604262312,890.1598932617478,1,15,highway,clear,0
35.405607632765204,1.9668855823121312,0.21748435386297804,376.57164775907745,7,7,rural,clear,0
41.27793223928947,0.553323871633461,0.3342463741571313,652.3250527161542,2,14,highway,clear,0
55.88748619704186,1.9813074182357704,0.9598434267385185,649.2235412753167,6,16,highway,clear,1
63.84586305934609,0.09200897625379456,0.5200899376058343,589.1490794271705,3,17,highway,clear,0
60.43243528272189,6.272584006359782,0.40069928124325294,340.6174773456035,1,5,city,rain,0
40.11150578213726,3.163754073876829,0.5214220423483239,774.1635103726928,4,16,city,clear,0
33.80382566710989,9.731447114269086,0.7789885058996087,748.7021340669194,7,6,rural,clear,1
46.40886246911204,1.9371705077629786,0.3401089365028688,464.8862942817567,0,12,highway,rain,0
27.315606344371485,3.458285703095939,0.17870612093260885,741.4974414410724,5,8,highway,clear,0
48.23167714184781,3.5784115864153323,0.5849361183390478,674.9815372601552,3,17,city,rain,0
43.52397413701331,0.0845149606246054,0.6652041034810672,343.8775709277783,5,13,city,fog,0
40.33963498131758,8.39207953039459,0.7127180029585496,429.2142170857285,3,11,highway,rain,1
29.052969327332043,0.3199446014432472,0.8819875907661296,827.6562889779159,2,7,highway,rain,0
50.136001065697165,9.401798347292413,0.37117412068911304,661.8832370284101,3,5,highway,clear,1
39.672991603380886,8.920743510936207,0.0753548962288918,487.1394108378748,2,17,city,clear,0
33.30083164289712,5.355219160859636,0.9583485836309422,428.3048217654716,5,5,highway,clear,1
16.277377867183507,5.435955749112921,0.4350119274374752,496.9212403769158,3,5,highway,rain,0
44.724850949493636,6.537779229561563,0.6232575096731313,511.1040940244591,4,14,city,rain,0
62.72251596669744,3.8705001193488697,0.6663053231282923,430.80739347414965,2,7,city,clear,0
61.6125921454787,6.472222833978555,0.5465137087012035,251.64717752333956,1,9,city,clear,0
40.429037434137285,0.4476838868848687,0.2052575297362701,828.0026572801571,5,12,city,rain,0
38.97787939638219,0.5404762734972657,0.7551430501161415,794.1267345222886,4,12,highway,clear,0
49.68774256075024,4.572304196195444,0.8037519743040816,345.34890963862813,5,6,city,rain,1
35.016145608117085,5.49622301106035,0.5529755860174398,627.2622591127335,5,13,city,rain,0
48.01791899819466,8.87817640335819,0.48856116058484156,419.5523594570467,3,13,highway,clear,1
52.660802783846904,1.0466063390789626,0.11393818312798532,547.6865553546929,5,11,rural,clear,0
57.26933223884308,8.226479271938894,0.08395166149978384,531.0466840252687,2,16,highway,clear,1
43.99845923520047,2.100473372920696,0.3395648455635287,514.4331568564255,1,14,highway,clear,0
42.96326249823034,3.9408364851003186,0.31084615551739325,1000.5894168152572,3,9,highway,rain,0
36.22017413243439,3.166024348274129,0.9536564509632712,511.9348630647619,6,9,highway,clear,0
36.7311964596014,4.00155272865399,0.7836227424434298,438.34723498661504,4,12,highway,clear,0
42.73521108098473,1.5049549807258555,0.6599242952590599,447.4837141005904,1,12,highway,clear,0
48.67365506816178,5.03570074403555,0.5176480890176051,808.755391280351,6,9,highway,clear,1
54.13584626233249,8.016425898313672,0.16736753072665134,269.57953366141305,3,10,rural,rain,1
36.96821049319655,4.415340103788969,0.9784566721842839,447.47541671289594,2,10,highway,rain,0
59.92688568959522,4.906135758981991,0.37504069824021,889.3645680223068,0,10,highway,clear,0
42.28876398957431,8.487675852813142,0.1069256024472448,648.7972375995294,4,9,highway,rain,1
44.78632705651564,7.060581146380308,0.4937988957157461,638.3844010072227,1,13,highway,clear,0
37.527883208521764,4.9045440851978475,0.8739980116130832,1026.4292920287403,4,5,highway,fog,1
20.757597397270583,2.5769564818917967,0.8872910017773294,649.2695905896998,2,14,rural,fog,0
53.8404539636105,8.849267468449666,0.010965916056447256,458.3627677280835,6,7,city,fog,1
52.36843897092433,5.770204016905583,0.8862957447513997,543.5845886247303,2,11,city,rain,0
42.18672442881787,2.2114761011069337,0.2714842174998585,372.91353819388627,2,17,highway,rain,0
45.66990717224872,2.691197526380104,0.038972363968423074,851.1874080031394,6,13,rural,clear,0
50.15939217704099,8.03133088936246,0.8477902703628744,714.912343507343,5,6,rural,clear,1
29.374541431134574,0.4414556208745546,0.8638667559882083,824.8828299941779,1,17,rural,rain,0
39.70947322653705,9.9209218702882,0.59623107984235,842.5967857098741,4,15,city,clear,1
52.94264679621827,1.3035167971479178,0.5744337572963584,517.1578438144935,1,17,city,clear,0
32.45710576830751,7.960685253969374,0.8131202726214194,411.04942959822205,4,8,rural,fog,1
47.935579321666296,3.9477531677168285,0.7863095527102798,589.6573777383908,3,12,city,clear,0
31.43418195376595,4.922161832874669,0.8901054734427041,425.4477858422923,3,9,city,clear,0
49.66429982433527,8.806505774645778,0.5527474475967035,632.9913750818049,3,16,highway,clear,1
44.643585177025166,4.129111895892132,0.9676470927328087,826.4193761669378,1,15,highway,clear,0
28.848681840944906,5.374937536732345,0.9961468309333384,566.3720707901666,3,12,highway,rain,0
56.64739354457171,0.4929966240916994,0.11654460999863259,629.9990179815478,2,16,rural,clear,0
37.65408423201951,0.023474738674531537,0.8495437595541221,581.2308767553267,3,15,highway,rain,0
36.89747562985619,2.447998730017259,0.499822257748589,760.5455144875395,3,6,rural,rain,0
47.00569197230943,6.805830929187673,0.3875663382998321,466.443521142342,1,16,highway,rain,0
56.48637349428715,1.212648933591367,0.613072309882715,160.7107476713802,3,12,rural,fog,0
34.841781810216034,1.1376195880454942,0.055965557262007026,694.1737718750761,4,10,city,clear,0
45.61679849847972,4.109606080359033,0.5064611187670799,797.5668842615987,3,9,rural,clear,0
49.28816500330573,6.478370386082265,0.8708905700266667,689.2748489517071,4,17,city,fog,1
51.93105607263144,7.120719922479305,0.2134615161389688,471.9539009063972,4,6,highway,clear,1
46.76441555277225,1.7845067409837478,0.4263898947694251,372.9975803627862,2,11,city,fog,0
41.329721609166775,0.7958814737204245,0.9394808877148755,698.8995063560643,2,5,city,fog,0
36.724097793512804,9.403970339455443,0.4285638378056973,628.2957905869347,0,10,highway,fog,1
45.86143883046375,2.606663825621017,0.3583676323323983,574.841474468334,2,7,rural,fog,0
34.27860988014393,8.533464976087238,0.4405366481233782,964.4926685987582,4,10,rural,clear,0
15.786495165053928,8.634914504628183,0.5194527665175563,410.63998116373364,3,5,rural,clear,0
49.365598041576675,7.725225917625444,0.6319913441314688,955.0074042254931,2,5,highway,clear,1
54.039348410861955,1.6883360665257008,0.8006928009167311,606.356780974128,6,6,rural,rain,0
21.370675644581617,8.218014592542003,0.45210220576431426,232.88590462582505,1,14,city,clear,0
34.90269295290062,7.692505592415867,0.8174809350901403,564.1594691361719,2,11,highway,rain,0
51.191542610051975,5.967229901062171,0.5337206613520806,791.8992153198882,6,16,rural,clear,1
65.574954697117,3.3720203516895273,0.33848051036797766,526.9889934390059,1,16,city,rain,0
45.20793707675408,2.625086042665441,0.6579508281194142,305.04429175232104,2,8,city,clear,0
37.71997058770866,1.2188921208035897,0.7177222547434914,567.097093640766,5,8,rural,clear,0
43.1710355889516,5.097570669008714,0.5580489756294875,428.56552522165885,3,8,highway,fog,1
58.74876419148185,5.852608755098466,0.05661497313472341,698.3628802175925,7,9,city,clear,1
38.54035820875465,3.5933899051578724,0.1698828751608249,754.6799632135222,2,6,city,clear,0
37.00807993349746,4.7535906768086855,0.2852977208902282,388.7459184503788,2,15,city,fog,0
40.17256477817968,3.635144573692667,0.2826256059514931,458.8391889768701,1,11,city,clear,0
35.466713917412875,6.410060573207012,0.6734208002468706,751.3284930213875,0,7,rural,clear,0
46.22670315994795,9.012592077965634,0.018348661673632582,428.2311443402082,2,15,highway,rain,1
61.246784584695604,1.6392026204694488,0.7556817770495199,383.568372834401,2,7,city,rain,0
48.23079273116029,3.8140880990312342,0.2653424748069332,364.2617736407491,4,15,city,clear,0
42.47646497873713,1.4086860395086132,0.3100218462161024,670.4077225916241,1,17,city,rain,0
42.08188731084456,6.2494377040783196,0.5279098279439243,661.8315439034928,6,6,highway,clear,1
29.36809191303343,7.288705094885958,0.21592560093895752,463.19079392419167,3,10,city,clear,0
53.83109777147159,9.31912732597456,0.8844713135755276,601.0170792256469,6,8,highway,clear,1
44.22162802987198,2.788719262609649,0.08536877932656528,905.4264768310261,5,8,highway,clear,0
43.19520086409374,9.502112058654301,0.44438236230106487,405.18796861635565,1,12,highway,clear,1
76.93107567844861,0.632626718206748,0.84942226945489,209.65147819791008,3,16,highway,fog,1
47.98752908365686,6.0301386336458815,0.6158438944212358,691.0151151440741,5,6,rural,clear,1
37.48208949904816,0.5713271934332997,0.29232951584263345,577.9197672196823,1,11,rural,fog,0
40.736424037944566,8.937741877619448,0.4207602077764607,457.9949826369797,4,6,rural,clear,1
56.48445709196755,5.298090570700541,0.7066943803425146,730.4160474709815,3,10,city,clear,0
46.13270410537764,6.693483507627961,0.9732607433638993,767.8450289337579,1,17,highway,clear,0
30.617220216826333,8.315739259104525,0.8931387183794335,158.34439602398146,2,9,highway,rain,0
54.19228934575204,1.5031062248396876,0.3424328083823768,469.4804181337023,3,12,rural,rain,0
38.31855914461006,0.38591561938133845,0.9981978792878575,1063.503246239371,2,10,rural,rain,0
63.73297776217545,8.788811459128521,0.003504663531058272,716.6809831596381,3,16,highway,rain,1
55.80048065714649,3.149332274589325,0.02762975580841509,735.2207276594299,3,11,rural,clear,0
40.52678104341249,1.2897890792716526,0.8238405151711938,834.5788557262957,3,10,city,clear,0
57.81016361735113,4.684612370870865,0.19946268683305202,603.4137650399452,3,12,city,clear,0
45.678555105274036,5.983060756960188,0.06076926839624086,759.336832018324,2,6,city,clear,0
53.52773675122219,0.30970603422510123,0.23714807323650222,743.6124087674405,1,16,highway,fog,0
49.84732817294475,2.7489565825708775,0.4261001539808602,707.8082993505518,1,11,rural,clear,0
36.536433450091266,0.3279987427689601,0.7305662704334048,535.5976058765191,4,9,city,clear,0
38.56450167682538,4.20335389195499,0.6243355265512055,634.4117844732518,2,16,city,clear,0
55.29960817581161,8.951000290662442,0.23762121756042043,482.32768713864436,1,17,city,clear,1
41.65224667893459,9.826524114935692,0.5032704481005844,602.562860913299,2,13,city,rain,1
40.96351536758003,6.370475535036276,0.9262141053985687,366.3018215801466,4,15,city,fog,1
35.44877420650647,1.616376937845918,0.8150077769837577,441.8752017454095,1,13,rural,clear,0
49.235990655934614,9.058493899993058,0.3231897848317934,543.5375916150141,4,12,city,fog,1
65.62524919243145,5.162478232000605,0.9822645613556963,411.2589137139848,3,12,city,clear,1
34.32467085745727,1.537493121029181,0.708620400435131,498.9965458509647,3,8,city,clear,0
45.24219456672758,9.217266694516614,0.06244935566678178,567.2148046488968,2,16,highway,fog,1
59.12220555415429,7.57469050723103,0.03516071328863868,680.4524689328755,1,12,rural,clear,0
44.203586087542845,7.317052727231515,0.16840794901002998,789.8514603705819,3,6,city,clear,0
49.52371796249734,7.091807037944047,0.7278558680501468,507.2431257243784,0,15,rural,rain,0
34.376064718531204,2.0033982109644235,0.1837389258424279,867.0209234537248,2,9,city,clear,0
49.28307097207649,2.110066917075261,0.5114867692088335,787.7222157250986,4,8,highway,clear,0
43.12855734995451,6.88292998427255,0.09326012018083174,700.8187663887884,1,9,highway,rain,0
54.85729995679863,2.197227501103969,0.9208861578301951,630.7298258593238,0,9,highway,rain,0
56.87386051564751,4.3867169680304885,0.34396061358356755,663.8241683737083,0,9,highway,rain,0
70.89563642018614,7.820018255939414,0.9081320565606308,837.4102301332764,4,11,city,clear,1
50.796331732135755,7.839525180978409,0.9448756419105443,844.7159319518547,1,5,rural,clear,1
48.257963165821664,4.532617725258596,0.006128647313680791,866.9893456767286,3,17,city,clear,0
46.94384301577336,7.921899382752451,0.46413518719873204,608.2653663754006,4,6,highway,fog,1
41.46833707189312,8.386217961980568,0.024656055706892888,710.9934329997226,1,11,highway,rain,0
48.38483843461691,6.547757512842603,0.9086927663029059,868.7093013244103,3,5,city,clear,1
42.04598589860971,2.2842585230842016,0.5184075447345758,475.2567930167215,2,13,city,rain,0
46.68460976269614,2.740117803855475,0.07494401269849682,536.3166292563393,3,16,rural,clear,0
58.1759753560796,3.1484115540873536,0.11027672827656687,603.2073326026957,2,7,rural,clear,0
34.934574347203586,1.16804107733952,0.38350902449273905,779.9197475958813,2,15,rural,clear,0
56.39878561129045,2.731596203699451,0.9402341928728895,783.0344301437245,2,10,rural,fog,0
58.17115067339866,2.095192243125321,0.6929091515680809,553.827177760413,2,8,highway,clear,0
43.81931473008921,4.553287498086021,0.8676188661891324,298.278109124058,4,7,highway,fog,1
23.781451009914054,9.084375478722649,0.36645664633997965,649.2367888591934,3,12,rural,clear,0
38.921780129055676,1.0448031675395808,0.04321369954999832,416.3367725343197,2,17,rural,clear,0
57.96994546561109,7.202679239473956,0.9743176372044141,302.0127590719555,3,6,highway,clear,1
44.77131937701118,6.872830044131277,0.017172990662369547,347.22568785325666,4,17,highway,clear,1
35.00697767705089,0.9575419866335766,0.947651653081089,665.2762015691121,4,7,highway,clear,0
39.95225078771782,9.225724049058,0.3686774238491447,872.2074721865614,3,12,rural,clear,1
53.40620026504553,5.684722021568196,0.010090405021881521,607.7789032472488,5,7,rural,clear,0
50.4673356820138,3.6372552113568424,0.6891572317245083,642.276130929193,0,12,highway,clear,0
42.61067900830306,7.565385834953067,0.9805403040313542,836.5789877755851,1,11,highway,clear,1
41.33175588185313,2.5736545840163405,0.9656257228375925,291.10901818328915,2,6,city,clear,0
41.08241850956178,6.935098370463204,0.16093701120241843,704.0352843200543,4,5,city,rain,0
35.77589815501497,0.3971120757224722,0.18124780606615498,597.6820431362357,3,5,highway,fog,0
61.15375689469442,8.39408037609272,0.5655389146196601,713.2114917664135,4,6,highway,rain,1
41.7767953078866,4.481708470213185,0.6373048264283244,503.3032183192368,2,11,city,clear,0
57.17158520825497,6.3669291435794175,0.7394179136658656,436.4125419147035,0,13,rural,fog,0
60.213160519224516,2.212378198066837,0.1810503604721475,628.1017808571211,1,11,highway,rain,0
54.9831089814796,6.770737126584479,0.9590070867644345,929.8382646668924,4,7,highway,clear,1
40.683796872819514,7.722402758932766,0.6387392562892379,772.1820209082925,2,12,highway,clear,1
49.037300903366095,4.732131868843988,0.8470469188705548,498.4614459639817,3,12,rural,fog,1
44.758043936090836,6.177269240617943,0.5400657152841718,331.80559280374405,6,13,city,clear,1
35.96298139269872,4.563259238223986,0.4142768475898826,263.5865432604429,3,15,rural,clear,0
48.24359281721603,8.940913692578455,0.977182906594996,863.2198903700962,2,16,rural,clear,1
33.20960208840198,4.978691805143192,0.5821213708198361,408.9835423728345,2,17,highway,clear,0
56.87679388461564,8.41808709028819,0.8668735827991789,534.8973174010127,2,13,highway,clear,1
40.35382702701607,8.013520582702485,0.9532923963662899,864.2422252155152,5,16,city,rain,1
47.01159655872839,4.105048213483565,0.6753546270086592,277.21970890420164,3,13,rural,clear,0
47.83287871546142,2.30084491857475,0.548938678518675,898.4529018950118,1,8,city,clear,0
42.410950262959226,4.0608213255977095,0.0035108509106506203,549.2719092214996,5,14,rural,clear,0
50.86693801475275,8.262173757752201,0.04001964073900599,370.2833369522522,3,8,highway,rain,1
40.25096343377476,2.2763253581939233,0.20085121605111633,550.5298145702174,3,15,city,fog,0
53.71297297457244,5.244363458577493,0.18600843185599525,455.48064371970446,2,6,rural,clear,0
31.540203197532513,8.060967479607475,0.25475879519984534,688.1639597811431,2,12,highway,rain,0
46.26379579546412,3.5347747512837877,0.3049346376976608,470.37351322244444,4,6,highway,clear,0
64.38928999058285,6.422096370026974,0.36006549355072826,217.6715578161914,3,7,rural,fog,1
34.99668675394425,2.4563157404881455,0.42053769006887654,555.8874931182021,6,13,highway,clear,0
38.222550294751485,1.0927944536815992,0.09886633845601467,328.6909895426922,0,6,rural,fog,0
50.13907849658915,7.943842250928563,0.04236193195278204,640.863976797664,3,5,rural,rain,0
46.79581781939598,0.9896862340870682,0.6739444490730234,362.57393354333516,4,9,rural,rain,0
48.50630099273559,2.7138139507958456,0.5373348248430777,502.39743936558284,2,11,rural,clear,0
49.891871301476634,8.5510942199744,0.44414420222011963,636.5175608428673,2,8,highway,rain,1
51.3472146856177,3.464692870786672,0.6344399411683523,557.5082549931461,2,8,rural,clear,0
56.09699841956223,9.73045349514161,0.8276794072035405,650.086056600209,2,15,rural,clear,1
49.098186569285126,9.797343347738597,0.4276929091162046,736.0574331435514,1,7,rural,rain,1
42.58742345381457,2.682760204535567,0.6411194650519794,368.4132600537388,5,10,highway,fog,1
51.72573701202731,0.4097822224989045,0.9535722238351587,587.1204918750584,2,16,city,clear,0
63.99881934895215,7.050632842053791,0.8396244958615607,50.0,2,17,rural,clear,1
43.67366253617426,4.509865026483437,0.42600081050240945,649.4666603365048,1,12,city,rain,0
35.254706953293585,1.0075284395957629,0.644716837814743,539.8371739250315,6,15,city,rain,0
56.07080669286972,7.075228189780428,0.17707092191593976,403.31004730440577,2,17,rural,clear,0
43.796188360464015,0.31174909111921223,0.5605221848950899,663.1438844593048,2,15,city,fog,0
23.273304539859637,8.701966904922422,0.9813282911384428,834.5395154370135,3,6,city,fog,1
53.47421677150422,1.3865252911330372,0.5183151152025223,504.7964504802114,5,10,rural,clear,0
39.64671814046077,1.27311878746725,0.9276382991901473,411.037101951656,1,12,highway,clear,0
44.094667176958396,1.7567229796858452,0.4073349205032607,633.0050524877423,6,5,city,fog,0
48.319803305690144,9.602663584920666,0.9988448271846312,332.87866667072785,5,8,rural,clear,1
46.904996797790666,6.93169360253846,0.5792200352275578,467.9237258928922,6,5,rural,rain,1
52.0945181713904,8.013715354636368,0.042268994235934554,844.4804323301005,5,8,city,clear,1
40.645136294301565,3.97634985732753,0.5867547966913881,612.4358459624575,3,15,city,fog,0
50.131057981760826,3.3631272750495556,0.27457269567959663,224.10660721076675,3,13,city,fog,0
42.40453322416083,2.3448400678316994,0.03248132203589471,240.60167054411983,2,10,rural,rain,0
52.38810480887503,4.806480283124089,0.8208533046946633,632.4171385293552,3,10,rural,clear,0
51.153674840130535,5.518287335341685,0.2757296369807559,772.4781151835375,6,9,highway,rain,1
35.645612979554045,6.317748436527554,0.7965485540464985,276.47570827477,5,7,highway,clear,1
55.85982116175032,2.571185039986945,0.28821758295586697,689.9425214993017,2,6,rural,clear,0
39.64036554885952,9.486540809029906,0.19432635387377428,866.0687014979437,1,13,highway,rain,0
53.08057798281145,1.6975849820713584,0.9739355741044274,977.5717975917278,7,13,city,clear,1
48.67287313401341,9.656531747664124,0.36164532775501956,666.2445519719753,4,11,highway,clear,1
63.38183676795123,0.14856122507503788,0.6013762114431604,701.3605189104949,2,6,highway,clear,0
42.76534017628148,4.811256918168456,0.6099814928144716,173.36311447437123,3,8,rural,rain,0
41.506832038818025,3.333678381165628,0.5604734821735018,1019.9505095991979,5,15,rural,clear,0
44.805803941122676,4.491234139302508,0.9146957435212146,484.90195738077574,2,12,city,rain,0
41.968202171657246,5.70664578980789,0.6744410713668685,413.3057683149917,2,14,highway,clear,0
52.9994190194205,4.35589158012709,0.4037330041049302,548.958773112075,3,10,rural,clear,0
28.83689391563412,4.14846850301595,0.862380384524274,902.3346828370862,5,9,rural,clear,0
34.46317580853646,7.327234154133065,0.1810628991159644,1041.6092095087097,3,15,rural,clear,0
34.32197078420807,6.8587627508646465,0.5442367576104175,625.0817358951689,3,14,city,rain,0
54.50307591973576,8.332712820358479,0.9505503719437564,799.616834520731,2,6,city,clear,1
62.10613372581925,2.4995898123949556,0.6253976298804127,608.6408097371008,4,5,highway,clear,1
43.955507814625285,6.095285097540636,0.8169684504748762,392.4409053963632,7,5,city,fog,1
43.311782768099896,5.851947853928539,0.6535607255451928,895.3487341576581,1,5,highway,clear,0
45.700521631131814,3.6973781087268875,0.8393708635378904,475.5745039287222,3,15,highway,clear,0
56.61878302608191,4.860575419026809,0.9444878798452436,907.1061546743765,3,10,highway,rain,1
35.72646865809426,3.1378214330572876,0.2729217275327368,859.7082659538167,3,8,rural,clear,0
47.38368982734785,1.418443976169852,0.16966108125671886,722.8072527914417,2,15,rural,clear,0
